id,seller_username,category_id_seller,category_id_buyer,quantity,status,round,offline_round
1604,b202500620113,18920bbdb28a41a38664115ec9cb643f,80b197fdd6bb40e7983d366af0e47336,1,UNPUBLISHED,4,5
1605,a202400630081,acd4a59e34844050b719a56bab8a2d84,37cf4f0ef95d42a38f6e83f5ce255744,1,UNPUBLISHED,4,5
1606,a202300620417,396a8ce4af644a89b90e5a7937682877,53b5db9e07b34da399b5b2cbce8e38e5,1,UNPUBLISHED,4,5
1607,a202300630171,2e77a0f55e074198a539b95490b75c32,aed0945a9fa54ac48f7aaa75b3c5c91b,1,UNPUBLISHED,4,5
1608,a202300630200,94643cc0bd604ad3a4cd763d78aa2fde,f54a69386f124ac5bd31522771beee50,1,UNPUBLISHED,4,4
1609,a202400620247,d49b6ae7212440a484d3d40365a6b399,3e98fc9c83cc4395bbc1ead2e2719c3e,1,UNPUBLISHED,4,5
1610,a202500810212,2c418ed8eabd4a01bf481157a93c9acf,1330a0a43ce84f03aeb737b5e7421b74,1,UNPUBLISHED,4,5
1611,a202500620324,bc9fe22c6c714a2b84ade2775c00cfde,a3e2383bfb1e4c6ea92a1875feccc577,1,UNPUBLISHED,4,6
1612,a202400620158,4e6c0a1cb61342c988251d4c6acc4879,57a65f976ca7480d9d7ceaeef3e53ffd,1,UNPUBLISHED,4,5
1613,b202500620241,371d80ecf3af425fa2a4b9354c9519b2,5719105c582a4327a650dfb11076af1b,1,UNPUBLISHED,4,4
1614,b202400630132,4eff41d2b7854da590c005dca93eec2d,1b6b4f4ce1b24130ae7b92684b5e8af5,1,UNPUBLISHED,4,4
1615,b202300630251,e140c0f923aa4715811f25cc061ccf86,0349004fc7b74ecabf6e77981232d99d,1,UNPUBLISHED,4,4
1616,b202500620251,f3283cc25b494318a12e4ec30d09c8b3,f75db3de0144427d8730aa1eabb97d6b,1,UNPUBLISHED,4,5
1617,b202500620060,638f6bf74ace41269a5df7af46cb7bf4,719fd01617c747c38fd42560a80fb270,1,UNPUBLISHED,4,5
1618,a202400640003,e4b1e47e9a8a4b5b86449f22d0a2ad3f,04a51330f305476f85e476241edff271,1,PUBLISHED,4,
1619,a202400620158,eebc3a5d2a3f4b21ad64ad7865a794b0,e402d3546a424612b91a1b51678f9e93,1,UNPUBLISHED,4,5
1620,b202300630252,6bd09c89dfbf492cb6338d9e8d1976b5,ddaa59799a454429bf2640c152506fb6,1,UNPUBLISHED,4,5
1621,b202500620184,e4b1e47e9a8a4b5b86449f22d0a2ad3f,1dc9cb9cd55149cb95d13edd881eb4fd,1,UNPUBLISHED,4,5
1622,a202400630023,47ff1885465a4033b0394d798de93680,eecc7d21231f43479e3654589525a6ed,1,UNPUBLISHED,4,5
1623,a202300630126,500e982181c4483ab1d0a0473da1c878,6c17eb6998a544199e58d8e21dceb7f2,1,UNPUBLISHED,4,5
1624,a202300630050,51868c879a3d4bfba7d9536051501b51,7ee3d5868a9042daba72156b73b90976,1,UNPUBLISHED,4,5
1625,b202500620113,bd49bfd73b9a4a7a9c39984202c5d4d9,683af6ea358747168659a5c8ab671c9f,1,UNPUBLISHED,4,5
1626,b202400630132,91dad46a56c04631b3907a03b6e47dfe,56145d1b256246dbb3f172d5baef3727,1,UNPUBLISHED,4,5
1627,a202400620243,57661a9798ce40d8a5ed51361b10d13c,e391468f3c5f4595b466f46a713c545d,1,UNPUBLISHED,4,5
1628,b202500620251,e85e58c5e8ec4cf79626672d4a411842,108dbe72b3f14a05ba427eb22906b565,1,UNPUBLISHED,4,5
1629,a202300800004,ce96503500d446b0b9ca22a82b2d5578,568bd8944bee4188a5d9ee0424a5f417,1,UNPUBLISHED,4,5
1630,b202300620274,5389bc9c18974775bb812e0d8c9f90b4,2c102fa510284bb8aa35672ef3a2a123,1,UNPUBLISHED,4,5
1631,a202300630050,6fc66ecdb12b428c838df5901249dd41,bc3adc8d40e1413fbdecaf5e21981c6e,1,UNPUBLISHED,4,4
1632,b202500620363,82c51e0ef17945d9b7b101314952fd08,9cf12f357eed42a28405e6894c852533,1,UNPUBLISHED,4,6
1633,b202300630251,607180adb1a34ed5afe3e64618d5a5fb,83dc5e3095e84d0b8d6a63089d438300,1,UNPUBLISHED,4,5
1634,b202300620274,282441ba89854996accf91d37cc25803,77762975318947a1bae3d4d3d5bec6b6,1,UNPUBLISHED,4,5
1635,a202400620247,416e9a49059b4037b1137cccc3dcacaf,01d3040678a74720b83a38f1d8c8c3d3,1,UNPUBLISHED,4,5
1636,a202300630050,7cce546fe83145b58e485876ef949d5d,67cb7ff0d8684e76bf161ad41d570b80,1,UNPUBLISHED,4,4
1637,a202500620164,8476e07400d04f6588a32b85b6e72de3,aeb0124bf7784fb09b5f71775c485bff,1,UNPUBLISHED,4,5
1638,b202300620274,063c10f58c0948e5b2ea74167ea2e6b7,7f8b5ad104b347a9b5ef5261cba62947,1,UNPUBLISHED,4,5
1639,a202400630023,b9ef37aef4fd4edaa11a3a48db192eba,d8153a28b7954cbf8217de9442331bbd,1,UNPUBLISHED,4,5
1640,b202400620304,49b30ad092734a9cafe99cea3edd883f,353b4ec942814cada01a42195e3b1e8d,1,UNPUBLISHED,4,6
1641,b202500620132,860594ed7af645c39c537d28cc1fe984,a53c2b704709419b8e5c2b64bb687eef,1,UNPUBLISHED,4,5
1642,b202500620241,ee82e70dbebb4071bf38baeda1fc4f48,ad04841f44614549a5d0e9d1e2b65225,1,UNPUBLISHED,4,5
1643,b202537674,2a05a6a505ee42bdbb0db37a9e4fbc96,8d572be937244e6e8b940511db18fa53,1,UNPUBLISHED,4,5
1644,b202400810248,d077bf779a4f4ab58d58ec3a4a82d6c1,bd859f7d2e944a83aae768c688a58da9,1,UNPUBLISHED,4,5
1645,b202500620270,0daab392110c4e2f9c73d8c47c020a40,4499b3d3dce14fef9b8d3f2dc996854d,1,UNPUBLISHED,4,7
1646,a202300630200,903618d7ccbe4aa98f2caa6c9a409f5c,29b4a50e05804b4697d0008b1697796f,1,UNPUBLISHED,4,5
1647,b202500620113,c03764d10d874362a7f597a4e082963f,a93c8521bcd64773a87483d0b4db4794,1,UNPUBLISHED,4,5
1648,b202300630186,b947b28fe6ee479d9472ab9a738bb3ef,2313b86394d14070aebdb93675de868c,1,UNPUBLISHED,4,5
1649,a202300630050,8ef6c55f59644297a08fe9f969bac8fc,7c50dfa871bd4c2487099a642cef3ecf,1,UNPUBLISHED,4,5
1650,b202300630251,87b9478dcf924e369d6bd6b2b8aa2f15,5eb9aa6018264946aa358408a778a03f,1,UNPUBLISHED,4,5
1651,b202300630031,0d4a9f1c933c4b129e75b33be3f0c698,2a6e692993304cd2bf96fd37ea8150c2,1,UNPUBLISHED,4,5
1652,a202400620243,6356b602f96743b8b16fc9200d5ebaaa,fe49883cd5a6461aa937504de55e9a0b,1,UNPUBLISHED,4,4
1653,a202400620247,99cbee4a6de348e5b030d256ae337d46,b0a476bde6064c3dbf5343348d74f0e7,1,PUBLISHED,4,
1654,b202400620304,500e982181c4483ab1d0a0473da1c878,65237e82a69049409722a259038876c1,1,UNPUBLISHED,4,5
1655,a202300630200,d5a7f34d740d481e8c07e8eb8f5d9b76,baefeabfdab64746b25a985c0bf50459,1,UNPUBLISHED,4,5
1656,a202300630050,711a9090386e49d79c87ac9aba25caca,c91ffafeffed40c798df79215446530c,1,UNPUBLISHED,4,5
1657,a202300800004,6ab31483c38f4e16a7871ff86e219cd0,e3042ab2387f4dea82f2bfdf2f9b95c1,1,UNPUBLISHED,4,4
1658,a202300800004,908c49f8ea7b464299e46c14e8139438,defc9a391d8c4a88bfbb8d0cac2d0e12,1,UNPUBLISHED,4,5
1659,b202300630176,0ed10b8ce6634497b3656c4756ccc574,946f958341114b9195d78df4d63f504b,1,UNPUBLISHED,5,5
1660,a202300630050,0ed10b8ce6634497b3656c4756ccc574,32fe4361fb0047f1a13dbc9b12539d38,1,UNPUBLISHED,5,6
1661,b202537671,d4c003285be845789b4de3362180d0ec,7a11a2bb13e148eea49139b1f9333a01,1,UNPUBLISHED,5,5
1662,b202400800323,643ee3ef802047369a764af6f7786a4d,6ee8840ee17f49dcbe5aad641bdeffd0,1,UNPUBLISHED,5,6
1663,b202300630176,9ffa43a8c6b646f28201f886c49e51a8,066797381e134eeaadb951938dd498fe,1,UNPUBLISHED,5,5
1664,a202400810181,f1860993acf84f95b5a621d8fdf5cb3a,a86f87a44c794ba89d7bd99cd077b146,1,UNPUBLISHED,5,6
1665,b202500620113,d039ada83d5d42679f9341a43727b033,287a81c2c3e247a5b566b8e0a1dfc532,1,UNPUBLISHED,5,5
1666,b202300630176,843d1438e07e4c188052573e8c7375c0,d97bfdad140b4d9ea85cd2a0590f7367,1,UNPUBLISHED,5,6
1667,a202500620315,fae7d33ffde0481b9c67c24c2da28ccf,b0d4f36eaf8743059febb324832d5ff1,1,UNPUBLISHED,5,5
1668,b202500620241,26eb92bf715e472b8161f9e7d9d88771,797e88e869284d39a739e6fd77af0a79,1,UNPUBLISHED,5,6
1669,a202400810181,49a96eb39e0941b6a0ee13123b66bd35,1f3f75bbc64b4738b6dec0ced8852e4c,1,UNPUBLISHED,5,6
1670,b202437715,369be20e2aa74f2c9273bdaee5d29cbd,7585ac9c71d24565826cfc6e28ba14c1,1,UNPUBLISHED,5,6
1671,b202300630048,13db9aebb48d41759a7f729715414b3f,b4dd52b9f83649beaa3d391298d038ef,1,UNPUBLISHED,5,6
1672,b202300630176,643ee3ef802047369a764af6f7786a4d,697dd50ea8764544964738837a1bc07a,1,UNPUBLISHED,5,5
1673,b202500620184,9ffa43a8c6b646f28201f886c49e51a8,ec0cc951cbf04c999325b86bcd9004da,1,UNPUBLISHED,5,5
1674,b202400810248,45404f433d2a477f835244f5a2c8e54c,9bcd9254b86c45b4b5497f0658595472,1,UNPUBLISHED,5,6
1675,b202300630176,b3cf314ff2674820971347b19f369dc0,36dec42a82294c3b8073c2ba1abb62b1,1,UNPUBLISHED,5,6
1676,b202500620270,18f2d6b8ae3949899af2d44d4cccca14,afc68b2268d94d488df5a0c5c53c06f2,1,UNPUBLISHED,5,6
1677,b202500620113,e5f61de7e6174439993e551dadf0438f,aefaf5e528804a4a8a689ac13c31768c,1,UNPUBLISHED,5,5
1678,a202500620079,ed5c9a21766b41289392c5acd3fa7a3b,d7a4f0babafb4bcd8f963ccddf0764d2,1,UNPUBLISHED,5,6
1679,a202300630171,edc830ce7d3a4583a0aa2499b89c163f,6bba5f5828a847ee98ef2c724c123fb8,1,UNPUBLISHED,5,5
1680,b202400800323,3e834565ab7c4cd5985313020e8f0ddb,f21a09ed8d8946189edad45878065220,1,UNPUBLISHED,5,5
1681,a202300630171,fae7d33ffde0481b9c67c24c2da28ccf,919d923adf8d4cfe86ab7525d239a3b8,1,UNPUBLISHED,5,5
1682,a202400620072,d59cebce3093447ea4af3e3d8ad9fdc4,3d34f5a9b86a446b859071ea9e80a02b,1,UNPUBLISHED,5,6
1683,b202300630031,4e6c0a1cb61342c988251d4c6acc4879,8f4d29d0115e4eea88d79a60d89255b5,1,UNPUBLISHED,5,6
1684,a202400810181,cd6aacad51df4fb08bc52c3d7cdbd250,a22725cb62434fee83593fc63da12c4c,1,UNPUBLISHED,5,7
1685,b202400630111,531ede24e0054f848b10212b828e95ce,8539d48632e646709ee84daa79d1ab33,1,UNPUBLISHED,5,6
1686,b202537674,3e3c4c41974845e2b5a0b4a4351afa59,5ca3b2a671d94b26ab38bd51de3e7f06,1,UNPUBLISHED,5,6
1687,a202500620315,7c6274704c60442da9c414f05806177f,51ef1a43e7624f448780584b9f3a584a,1,UNPUBLISHED,5,6
1688,b202300630048,4b5c32e184424f8a8a59bb4b5637527f,33559f7ae19e41f19dd3c082f4657a5b,1,UNPUBLISHED,5,6
1689,b202500620113,8f288f2d9dee484caa8136e411732915,5c1ec7c3e834447a94f03a067e5ad1e1,1,UNPUBLISHED,5,6
1690,b202400800323,c93c15c98508461a8e138f954b5f3062,85be77cf1b7d492db4085967db552854,1,UNPUBLISHED,5,6
1691,b202400630132,53803bde9bdc4b1dbaf99eebc04ac28b,e17c7d5e810c4e9e91702a8493cbe179,1,UNPUBLISHED,5,6
1692,b202500620241,b56a7b213988470e8a7f086b490accd9,dbce62ea5e684d32bcf80a215d2e6e7a,1,UNPUBLISHED,5,8
1693,b202400630111,b5fa1625a3e84dccaf6773ba43d2be75,3dfaaef7c0524d6b9cf6eebdf4be8298,1,UNPUBLISHED,5,5
1694,b202400810248,d003328f15f840a788ab43e4b0ab8bb7,35076eac4756412c8110d08e544ae885,1,UNPUBLISHED,5,5
1695,a202400620243,54fc36a9b27342869dd2c03b22d0ddc0,e1cd53767f7f4e46b05c30a308c8f544,1,UNPUBLISHED,5,5
1696,a202300630209,ee347fd710954cdb80837cbe581742ad,3fd727671e1c4ae48dd8414617df10f8,1,UNPUBLISHED,5,5
1697,a202300630200,845aa1cf19c94871bc199029287145fc,ae19ca651d44486799c06d74d0208750,1,UNPUBLISHED,5,5
1698,b202437715,b69d8ace3f7c446895e9e12c17c51eec,f44bc0fab1de469495d77c7ed4d0e6e5,1,PUBLISHED,5,
1699,a202200800529,9ffa43a8c6b646f28201f886c49e51a8,c77fc83fc7d645849b799993264f64d7,1,PUBLISHED,5,
1700,b202300630074,56a285a4e51f49c083e5c18337a4333a,85c2c37f950143ae89b03bfd95ef4c68,1,UNPUBLISHED,5,6
1701,b202300620274,eb1c805bcff047acb1e56c7d01636448,5363dc76a3974bcd90d5256ea1527d32,1,UNPUBLISHED,5,5
1702,b202500620363,c75cfa9b6d1f427597cbba3be691e9bb,5c6195762e814ab7b9b758498e850832,1,UNPUBLISHED,5,7
1703,b202537671,8412cf3d15af45718053541c66a9e7fb,89c3a19c70444787bd93a328df75614e,1,UNPUBLISHED,5,5
1704,a202500620315,c6f27eea07b247c1880b5817c14293e5,1d10215aa09c4c479bccbd4c832f1363,1,UNPUBLISHED,5,6
1705,a202400620243,845aa1cf19c94871bc199029287145fc,6a8fb74cae364defa9ead9ea344e4739,1,UNPUBLISHED,5,6
1706,a202300630050,eebe21602fe14e138787c3cf18779f40,978c9cae6fe8426480ac874e84cfe465,1,UNPUBLISHED,5,6
1707,b202500620298,e3c4254b68d3443db26c880689f88772,f39a212363424e9fba776b768da87614,1,UNPUBLISHED,5,5
1708,b202100630041,1e0ff889817e470b8521c54d1937fe3a,5ce9a2c814db4297806d2f954b5a8852,1,UNPUBLISHED,5,8
1709,b202300630251,1ffc58f1f3984560ba0ae50ea9dcbd5b,adf79cd353f34a8a9013f63fecfe0d70,1,UNPUBLISHED,5,5
1710,b202500620113,52e395c2d52745119a76c7a16e6b8edf,a249a8992a4245cf99a0d365df818a86,1,UNPUBLISHED,5,6
1711,b202300630048,e77a9dfaa5db4d38a4c119791672a84a,d627362d30cb4dcabe0f7bccebc407e8,1,UNPUBLISHED,5,6
1712,a202500620315,a9de4b53e3a442ce979ee2d776b27eb4,b40a516a3c7c4929acb568c6325807ac,1,UNPUBLISHED,5,7
1713,b202400800323,9b32727ca9eb4597ac163b8b577fe750,72a8ec6193f649c99ac52e53c94b106d,1,UNPUBLISHED,5,6
1714,a202300630050,b283ed960a2346919c4e0212ba24f4ff,ae44423b40d946bda8e38217d9750fb7,1,UNPUBLISHED,5,5
1715,b202300620274,f9b37d71bb0c40ccb80318ecaea4cad5,e961a8e0dddc4afba3bf1033d75ebd0f,1,UNPUBLISHED,5,5
1716,b202400630111,47efee78f7a84f158c210259200b4097,b330c24f79864b149444ddd79e141090,1,UNPUBLISHED,5,5
1717,a202300620417,ebc8b231fcc2477fb1210ee5e9294fdc,da5f0da422854c09b09b4c3ea12da3b1,1,UNPUBLISHED,5,5
1718,b202300630176,35e651b32fa54876b68efb66df84899f,0905c923c5be447d9fbe29b3fe253a8f,1,UNPUBLISHED,5,6
1719,b202500620132,cd89a2633df540788fac7bfb6e92bad9,87b8c40b0aaa4c5cb8fe44e76542ecc2,1,UNPUBLISHED,5,7
1720,b202300620004,806e4a9be8c2422188078b3ec40b1f1f,a6bee22dfaa243d29c62b89034e4fdb5,1,UNPUBLISHED,5,9
1721,b202400620304,0282af92eea842ffad7e4591e57efc6f,60367a9fa98b495dafc215c7b36bf142,1,UNPUBLISHED,5,6
1722,a202537670,e5f00a46c71e4f7595970d6dcdb909e3,b280c026f9e94490accd082d6a2afa76,1,UNPUBLISHED,5,6
1723,a202500620273,ae9ecf641adc466985193de73072a038,775b163c870e4eee85fa52f63866536e,1,UNPUBLISHED,5,5
1724,a202300630200,4e6c0a1cb61342c988251d4c6acc4879,0f3eb4d62f4c422caefa0c0ab1a8a928,1,UNPUBLISHED,5,6
1725,b202400800323,2ccc649df658403a91f0cf11db1ff5d3,6ae71caedc7c454ab0ace8e975b9d7c7,1,UNPUBLISHED,5,5
1726,b202400630111,a6047961d6a94badb4f65ff7b53dc94a,586feed3e76844f6ba12006ac0466780,1,UNPUBLISHED,5,5
1727,a202300630050,ed8bb041f95546289286488b9a16790d,8b783a0001ae4525ae4757aedbb2a933,1,UNPUBLISHED,5,7
1728,a202300630171,e4bda79694b34ccfb28f227c380e7596,f19df22af926415ca7f0b43b3c10ad43,1,UNPUBLISHED,5,5
1729,a202200800529,843d1438e07e4c188052573e8c7375c0,72fadd32adc748b9baf4ffe90b5c53ec,1,UNPUBLISHED,5,5
1730,b202500620241,d93b5aa29c1344d0b9c0b9819352622c,81ba8930c5f44e5888b50f4d4d77cf6d,1,UNPUBLISHED,5,6
1731,a202537670,c993692dca17419d8cb57a70bfb02d37,d4727a8cb0ce4207b5f104fbd93ad4ff,1,UNPUBLISHED,5,6
1732,b202500620298,016645ddc0f34c7bb32c00e9d374e01c,4196823f89654ce89a4c3cc5b9f0a6ae,1,UNPUBLISHED,5,6
1733,b202300630074,d5a7f34d740d481e8c07e8eb8f5d9b76,dc7c0744969e45268fd6b50b912627a0,1,UNPUBLISHED,5,5
1734,b202300620355,b62d4a426d3b475c9b956a8051882c09,3c860a1d35f34df3870b009cbe729758,1,UNPUBLISHED,5,6
1735,b202300620274,42f76ad3f9894d8687dc521b3b57ea17,d8d43d6026eb46cf92c3036e52e5cc7e,1,UNPUBLISHED,5,6
1736,b202500620060,cfb7131a08e8424b9790c7d351bdc178,b695bb0f7099485a961d2f6d13e6a4de,1,UNPUBLISHED,5,6
1737,a202300630209,4e6c0a1cb61342c988251d4c6acc4879,978ea5779d524e2f8ed4937268ee8cb7,1,UNPUBLISHED,5,6
1738,b202500620251,ce42565374584219aa0f0036a1b402e8,a33a7f4af6634c61bf65aaed8e0cfb8e,1,UNPUBLISHED,5,5
1739,b202537674,c993692dca17419d8cb57a70bfb02d37,9245b932a2884fe287fbb453e233207e,1,UNPUBLISHED,5,5
1740,a202300630171,b44e1d080cec4d74bcfa18219c3a937c,28912d57dcbd44a7bed28b47dc43d2e3,1,UNPUBLISHED,5,6
1741,b202300630186,4f70b17787ad403b9c48704c0477f366,480beb56aa514061a005024f8981d953,1,UNPUBLISHED,5,9
1742,b202100630041,8c3826a613e54bbb99384d83e159e34f,18f0bdd839544776aae45b6f7fa6cfbd,1,UNPUBLISHED,5,6
1743,b202400630111,6ed62a87132b4cce9fafccda1c8e3be0,531ab65f879843eab8b1f0da620b373f,1,UNPUBLISHED,5,5
1744,b202500620184,32d3fa0c98e74f4c94d850672f99d7a0,bce487c2ffb64ca1bf8b5f5b29219fa3,1,UNPUBLISHED,5,5
1745,a202400620247,84fe12b62e084a24861503f812839804,54bc73e93bd7434e8218eab8307e4a2f,1,UNPUBLISHED,5,6
1746,a202500800390,d2077049de974dfdbe5824f26523475a,707baf5a4d50442883e9c833cd598c60,1,UNPUBLISHED,5,6
1747,a202400630081,8fc98b91a4eb4a06b6fbde41de2121b0,33084dda6461430d944e60d3f0022b0f,1,UNPUBLISHED,5,5
1748,b202400630132,764a85a45bd44d02a947f8dfd84a0904,b91c23f6ac0c4478b164918d88a52bb9,1,UNPUBLISHED,5,6
1749,a202300620066,ec0608227a3d4b7c82f2ee11401e00ce,b47d997ecf614d1fbaa9f148aa0be136,1,UNPUBLISHED,5,5
1750,a202500620226,2580c56d191a40c1abac5058cbf90884,3102ae08ca984bdaa8bb1364701fdcf5,1,UNPUBLISHED,5,6
1751,a202400620158,0daab392110c4e2f9c73d8c47c020a40,0ea1430e5f4742289becdb28f5d64454,1,UNPUBLISHED,5,7
1752,a202400620243,85786d9608334fa88843f059fd28d237,00e887f71a794274b1e9765ab91f5913,1,UNPUBLISHED,5,5
1753,b202500610001,4e722d58d25b482fb491ce2a9e37b96a,a0ff1a919ac645f4aee1b3c34846e4e7,1,UNPUBLISHED,5,6
1754,b202300630031,5389bc9c18974775bb812e0d8c9f90b4,9f70910c1ea54d0fa0883b4ae31d7fcc,1,UNPUBLISHED,5,6
1755,b202500620241,a68dc53b41d64a7cb6310e1aabe99889,57bb8f6df6074861b24a0404bfa146f1,1,UNPUBLISHED,5,5
1756,a202300630209,9b32727ca9eb4597ac163b8b577fe750,40c337f1eff34657867fe511facb8b6c,1,PUBLISHED,5,
1757,a202400630081,901c97d38f064d55abe284020539c4f2,1cafa0cd8285422f8f0251d98b68a9fe,1,UNPUBLISHED,5,7
1758,b202300630252,643ee3ef802047369a764af6f7786a4d,95ddd09d48dd4318b69d5ecee9189c59,1,UNPUBLISHED,5,6
1759,b202500620113,645b7333259e4f61a19051e7b6bdf276,5c49d3ceb7c04cf79a8084fb4f1a9cd9,1,UNPUBLISHED,5,6
1760,a202300630171,ff4e20c4efee4c81b2306397e8504af1,b52e7b8e10754c1eb81e61fbdb2a3db3,1,UNPUBLISHED,5,6
1761,b202500620270,374590c6eb2849d883e843812ca2c33d,4213158e3736417a83fd154aaf495a5d,1,UNPUBLISHED,5,6
1762,a202400630023,c183e294af3440af8a42e30d2a608c17,38c36863e5534578bb51dd0dfde77df5,1,UNPUBLISHED,5,6
1763,b202500620251,63ef06826d914ff88bc00055b6e9747f,602a5a5773ef49979454dc9b600b2803,1,UNPUBLISHED,5,6
1764,a202400620243,2580c56d191a40c1abac5058cbf90884,830f23c0a37e406aad9db31fc5bf024a,1,UNPUBLISHED,5,6
1765,a202400630081,fc5c1d2140a643f0bf7643acdff61a18,1e5ba3d5348e46acac662a341a93baba,1,UNPUBLISHED,5,5
1766,a202400640003,24b788bcd959478db1a647c1eb4cee1f,0291de087f244e7ead7d0adee7465c97,1,UNPUBLISHED,5,6
1767,a202500620273,9560390a46404020b2ea2d185c801392,ca895c916f7f49ad84657a2982acf7be,1,UNPUBLISHED,5,6
1768,a202400620243,73ec0f5aa0c14f149f79b9198112ec52,0bcca8fb044942adb38a301bac6a173e,1,UNPUBLISHED,5,6
1769,a202400620247,f40f94d3e5d1456e862ba99ca16db761,d12937f1f8af4fbd8a8c818aa45c040c,1,UNPUBLISHED,5,6
1770,b202100630041,fa4d3cd4bda946319fbc83bf7979269e,1deb8d8aad51444689d5ac592ca05edf,1,UNPUBLISHED,5,5
1771,a202300620157,d87da4bacb2244ecbd4a8b0a8411b470,e17725b4c372446a8ab17c2934d4a820,1,UNPUBLISHED,5,6
1772,b202300630074,dcf13395117746fa85284114fb6aaaf5,2d4d560d09fb457c91816e7230314e51,1,UNPUBLISHED,5,6
1773,b202500620184,4c2a959ba09c4334b69d9fd791c0bbb3,d3bad05e913f49d9a03bf52df4b75349,1,UNPUBLISHED,5,6
1774,a202300630209,25c51ee679254c4885b7ccc5ea704ab7,15b33cc583c3489abb2e3bd477ed3ddc,1,UNPUBLISHED,5,6
1775,b202500620132,327a910a37b84ed287fa6cca07834b5d,8cfbaa0286f9473fae80b342d086cad9,1,UNPUBLISHED,5,6
1776,b202300620355,897538b101b445edaebe1a6e97f41f68,8e3e810c52794539b0e7bc8f4ed6a6d7,1,UNPUBLISHED,5,6
1777,a202200800529,9b32727ca9eb4597ac163b8b577fe750,c1724821cbbd42dbabf1a0c479dac1b8,1,UNPUBLISHED,5,5
1778,b202300630031,845c0ff61dc8447daec6f806cbab1cc8,37971bcd74614d4fb1af6a7de380ed28,1,UNPUBLISHED,5,5
1779,b202100630238,b337806c2bcf4d9094c56087b1a48818,29a45bd5a8ae4783a06155262174ccf8,1,UNPUBLISHED,5,5
1780,a202300620066,07bad7b86209477abdd5a322eed0c7c8,5a7c5aa352f4478ca92efe69040c097b,1,UNPUBLISHED,5,6
1781,a202400620158,512fdca55b3d4d0fbeae1c0d54900644,05e5f7b1da0e4832ad26a16effbb6863,1,UNPUBLISHED,5,6
1782,a202500800390,32d3fa0c98e74f4c94d850672f99d7a0,fdc3b7e059c84593bdfb0c79779030ea,1,UNPUBLISHED,5,6
1783,b202537671,63ef06826d914ff88bc00055b6e9747f,cac825c95c6c4882893daede76bb0fdf,1,UNPUBLISHED,5,6
1784,b202500620370,e835a78360a844aeb1bc116866fdad0b,2c96b56f027a4c958f271250e18c26a1,1,UNPUBLISHED,5,6
1785,b202500620060,ea048a3070e343d2b33c28731937660c,fe35aa951a9442739562697bcd1cd6c4,1,UNPUBLISHED,5,7
1786,b202500620251,3e834565ab7c4cd5985313020e8f0ddb,7fb3628ce45547a2aae251addafd3def,1,UNPUBLISHED,5,5
1787,b202400630132,25268219b414411d8359bba17bc25c45,5d69dc5640a84e47a4130a4cdda9f5a2,1,UNPUBLISHED,5,6
1788,b202500610001,670ce7f19dca40b6a4abb01e91c3a369,05d6ea23bbb7409da461f2108c8f9e42,1,UNPUBLISHED,5,6
1789,a202300800004,4c95faeb71bc482b8fea89f6d17f2c88,f41a1d21a8d449568e7b5f9d025e7e4a,1,UNPUBLISHED,5,6
1790,a202500810212,643d831f6b7044ed8aa8b5022e7d3c82,ecd4a1e30bf4423f81d05474e142c733,1,UNPUBLISHED,5,6
1791,a202200800529,ed5c9a21766b41289392c5acd3fa7a3b,62b9da05d5a345c29de90e14a4185c8d,1,UNPUBLISHED,5,8
1792,a202300800022,78511329f3de4d39a69fe1d9251ad057,5c43ba893b974c82aa7cf6a7bf256459,1,UNPUBLISHED,5,6
1793,b202300620004,ab334997b73042b5b913efddb309f67b,5510502fa7fe45629260145aefe657d3,1,UNPUBLISHED,5,6
1794,a202500620324,f40f94d3e5d1456e862ba99ca16db761,13f003ddd3af41b39540c5c538b10c2d,1,UNPUBLISHED,5,6
1795,b202400820061,bb5d989b72b14c5baf322febd2eb2734,212dc80791c844308948034191bc161d,1,UNPUBLISHED,5,7
1796,a202300620417,8b7a622500584ff195b4341b487be7b2,782d75e90ca949028ffa3336fc6d0ef1,1,UNPUBLISHED,5,6
1797,a202300630171,a04cdfe2a8bc458081d5bee40ca0cc46,edd20d1e259d4e2f9c16f2d7329f48da,1,UNPUBLISHED,5,6
1798,b202400630111,76adba05162f4c8ab848cfc61e532d45,974734a33c19482bb9e3f0e95466cfe4,1,UNPUBLISHED,5,5
1799,b202537674,b88e5e5f2e3c4874b468d6b93f99ce75,1e853e286d044ca9a942fb92634d7567,1,UNPUBLISHED,5,6
1800,a202500620079,3e834565ab7c4cd5985313020e8f0ddb,ea7146fafb284d09a952fd6dec70f382,1,UNPUBLISHED,5,6
1801,a202500620273,ee347fd710954cdb80837cbe581742ad,9d70b6240dd54471beee6d7f209df8ed,1,UNPUBLISHED,5,6
1802,b202400810248,55bfb8fb201841709d09521342e1dfc4,42bae578d4654dc98dcfded8dacad37d,1,UNPUBLISHED,5,6
1803,b202300620355,c2e82904f62a41c08cb84bf2477696c9,c566202a33bf48539fc2574e54d01497,1,UNPUBLISHED,5,6
1804,b202100630238,c7bb275ef9c54eb6a446498b63afd32f,07cc0fd66000472687f49f0313177f29,1,UNPUBLISHED,5,5
1805,b202500620298,9082b788e2284601b03fe88cfecf5849,7abcd3749c1e4a8db173eb2b3ec4efe5,1,UNPUBLISHED,5,6
